index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
722,tm72140,Battleship,MOVIE,2012,PG-13,131,"['scifi', 'thriller', 'action', 'documentation']",GB,,tt1440129,5.8,246008
723,tm37153,Killing Them Softly,MOVIE,2012,R,104,"['crime', 'thriller', 'drama']",US,,tt1767297,6.2,141289
724,tm160433,Just Go with It,MOVIE,2011,PG-13,117,"['romance', 'comedy']",US,,tt1564367,6.4,239367
725,tm39896,Dark Shadows,MOVIE,2012,PG-13,113,"['comedy', 'fantasy', 'horror']",US,,tt1077368,6.2,262998
726,tm178201,Sherlock Holmes: A Game of Shadows,MOVIE,2011,PG-13,129,"['crime', 'thriller', 'action']",US,,tt1515091,7.4,446531
727,tm59428,Silver Linings Playbook,MOVIE,2012,R,122,"['drama', 'romance', 'comedy']",US,,tt1045658,7.7,697481
728,ts20457,The Legend of Korra,SHOW,2012,TV-Y7,23,"['action', 'scifi', 'comedy', 'drama', 'family', 'fantasy', 'animation']",US,4,tt1695360,8.4,117464
729,ts20429,Sword Art Online,SHOW,2012,TV-MA,23,"['scifi', 'action', 'animation', 'drama', 'western', 'comedy', 'fantasy', 'romance', 'thriller']",US,4,tt2250192,7.6,43727
730,tm176356,Sucker Punch,MOVIE,2011,PG-13,110,"['fantasy', 'thriller', 'action']",GB,,tt0978764,6,241111
731,tm176507,Jackass 3.5,MOVIE,2011,,85,"['action', 'comedy', 'documentation']",GB,,,,
732,ts6506,The Borgias,SHOW,2011,TV-MA,51,"['drama', 'history', 'romance', 'crime']",US,3,tt1582457,7.9,50556
733,ts20458,Ninjago: Masters of Spinjitzu,SHOW,2012,TV-Y7,17,"['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action', 'european']",GB,15,tt1871731,7.2,4519
734,tm74848,Total Recall,MOVIE,2012,PG-13,120,"['thriller', 'scifi', 'crime', 'action']",US,,tt1386703,6.2,252051
735,ts34087,Puella Magi Madoka Magica,SHOW,2011,TV-14,24,"['scifi', 'thriller', 'animation', 'drama', 'fantasy']",US,1,tt1773185,8.3,9055
736,tm68272,Project X,MOVIE,2012,R,88,['comedy'],US,,tt1636826,6.6,204959
737,tm60844,Berserk: The Golden Age Arc I - The Egg of the King,MOVIE,2012,NC-17,76,"['fantasy', 'war', 'animation', 'action', 'drama', 'horror']",US,,tt2311238,7.5,12278
738,tm160132,Soul Surfer,MOVIE,2011,PG,112,"['drama', 'family', 'sport']",US,,tt1596346,7,49101
739,ts27468,Transformers: Rescue Bots,SHOW,2012,TV-Y7,22,"['action', 'scifi', 'comedy', 'family', 'animation']",US,4,tt2139371,6.4,915
740,tm172716,Final Destination 5,MOVIE,2011,R,92,"['horror', 'thriller', 'action', 'fantasy', 'documentation', 'european']",US,,tt1622979,5.9,114505
741,tm278681,Puss in Boots,MOVIE,2011,PG,79,"['comedy', 'animation', 'family', 'fantasy', 'action']",GB,,tt0448694,6.6,156144
742,tm40319,Savages,MOVIE,2012,R,131,"['thriller', 'action', 'crime', 'drama']",GB,,tt1615065,6.4,129199
743,ts20556,Teen Mom 2,SHOW,2011,TV-14,41,"['reality', 'romance', 'documentation', 'comedy']",US,11,tt1821220,4.5,28
744,tm173624,Hall Pass,MOVIE,2011,R,105,"['romance', 'comedy']",GB,,tt0480687,5.9,125098
745,ts9794,Comedians in Cars Getting Coffee,SHOW,2012,TV-14,20,"['comedy', 'family', 'animation']",US,11,tt2314952,8,12363
746,ts20500,Lilyhammer,SHOW,2012,TV-MA,45,"['crime', 'comedy', 'drama']",US,3,tt1958961,7.9,29196
747,tm62210,Rurouni Kenshin Part I: Origins,MOVIE,2012,PG-13,134,"['drama', 'war', 'action', 'history']",US,,tt1979319,7.4,25793
748,tm167232,Unknown,MOVIE,2011,PG-13,113,"['action', 'thriller', 'european']",US,,tt1401152,6.8,259696
749,ts34151,TIGER & BUNNY,SHOW,2011,TV-14,26,"['scifi', 'action', 'animation', 'comedy', 'crime']",US,2,tt2061527,7.3,998
750,tm178395,Hostel: Part III,MOVIE,2011,R,88,['horror'],US,,,,
751,ts11151,Fate/Zero,SHOW,2011,TV-MA,25,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'thriller']",US,2,tt2051178,8.2,12568
752,tm173195,The Rite,MOVIE,2011,PG-13,114,"['drama', 'thriller', 'horror']",US,,tt1161864,6,96915
753,ts9246,Blue Exorcist,SHOW,2011,TV-14,24,"['scifi', 'horror', 'family', 'animation', 'action', 'drama', 'fantasy']",GB,2,tt1799631,7.5,12741
754,ts20648,X-Men,SHOW,2011,TV-14,23,['scifi'],GB,1,,,
755,ts19779,Barbie: Life in the Dreamhouse,SHOW,2012,TV-Y,6,"['animation', 'comedy', 'family']",US,7,tt2644032,7.3,1806
756,tm175346,Mean Girls 2,MOVIE,2011,PG-13,96,['comedy'],GB,,tt1679235,4.1,23287
757,tm160371,A Very Harold & Kumar Christmas,MOVIE,2011,R,108,"['comedy', 'fantasy', 'romance']",US,,tt1268799,6.2,69241
758,ts7708,anohana: The Flower We Saw That Day,SHOW,2011,TV-PG,23,"['drama', 'fantasy', 'romance', 'animation']",US,1,tt1913273,8.2,12682
759,ts27586,Magi,SHOW,2012,TV-14,24,"['scifi', 'action', 'comedy', 'animation', 'fantasy']",US,3,tt2425098,7.8,3899
760,ts18551,Cuckoo,SHOW,2012,TV-14,27,"['comedy', 'drama', 'european']",US,5,tt2329333,5.9,20
761,ts76614,Thermae Romae,SHOW,2012,,27,['animation'],US,6,tt2230761,6.1,108
762,tm174256,Red Riding Hood,MOVIE,2011,PG-13,100,"['fantasy', 'thriller', 'horror', 'drama', 'romance']",US,,tt1486185,5.4,111483
763,ts34740,My Babysitter's a Vampire,SHOW,2011,TV-PG,22,"['scifi', 'fantasy', 'horror', 'action', 'comedy']",US,2,tt1727434,6.9,4367
764,ts22249,Kuroko's Basketball,SHOW,2012,TV-14,24,"['animation', 'comedy', 'sport']",GB,3,tt2348803,8.3,8052
765,tm165995,New Year's Eve,MOVIE,2011,PG-13,113,"['comedy', 'romance', 'documentation']",GB,,tt1598822,5.6,85658
766,tm168921,The Smurfs,MOVIE,2011,PG,103,"['fantasy', 'comedy', 'family', 'animation']",US,,tt0472181,5.4,89316
767,tm178323,Jack and Jill,MOVIE,2011,PG,91,"['comedy', 'horror']",GB,,tt0810913,3.3,83727
768,tm106278,Everything Must Go,MOVIE,2011,R,97,"['comedy', 'drama']",US,,tt1531663,6.4,50431
769,ts36647,Rita,SHOW,2012,TV-MA,40,"['comedy', 'drama', 'european']",US,5,tt1973692,8.1,8718
770,tm72845,John Mulaney: New in Town,MOVIE,2012,,58,"['comedy', 'documentation']",US,,tt2246779,8.2,6608
771,ts34921,Wolverine,SHOW,2011,TV-14,24,"['action', 'scifi', 'animation']",US,1,tt1847521,6.2,1458
772,tm59590,One Piece Film: Z,MOVIE,2012,PG-13,108,"['action', 'animation', 'fantasy']",US,,tt2375379,7.8,7002
773,ts35426,LEGO City,SHOW,2011,TV-G,4,"['animation', 'european']",US,3,tt7530250,5,37
774,tm174683,Arthur Christmas,MOVIE,2011,PG,97,"['drama', 'animation', 'family', 'comedy', 'fantasy']",US,,tt1430607,7.1,58296
775,ts27835,MeatEater,SHOW,2012,TV-14,22,['documentation'],GB,10,tt2169245,7.5,1462
776,tm182586,Silenced,MOVIE,2011,,125,['drama'],GB,,tt2070649,8,15889
777,tm39313,A Perfect Ending,MOVIE,2012,,110,"['drama', 'romance']",US,,tt1823059,5.7,4308
778,ts45996,Outback Truckers,SHOW,2012,TV-14,44,"['reality', 'documentation']",GB,9,tt5632186,7.4,264
779,ts55532,LEGO Friends,SHOW,2012,TV-Y,16,"['animation', 'european']",US,5,tt9148446,7.6,16
780,tm69386,Quartet,MOVIE,2012,PG-13,98,"['romance', 'comedy', 'drama', 'music']",US,,tt1441951,6.8,20194
781,tm38064,Berserk: The Golden Age Arc II - The Battle for Doldrey,MOVIE,2012,R,80,"['fantasy', 'drama', 'horror', 'animation', 'action']",US,,tt2358911,7.7,10257
782,ts34737,La Reina del Sur,SHOW,2011,TV-MA,42,"['drama', 'action', 'crime', 'thriller']",US,2,tt1704637,8,2445
783,ts21081,Pablo Escobar: The Drug Lord,SHOW,2012,TV-14,44,"['crime', 'drama', 'history', 'thriller']",US,1,tt2187850,8.4,4923
784,tm28171,Bill Burr: You People Are All The Same,MOVIE,2012,R,68,['comedy'],US,,tt2290153,8.2,7370
785,tm161904,Bully,MOVIE,2011,PG-13,92,"['drama', 'documentation']",US,,tt1682181,7.4,10266
786,tm56296,The History of Future Folk,MOVIE,2012,,86,"['comedy', 'music', 'scifi']",GB,,tt2245195,7.1,3398
787,tm171292,Cloudburst,MOVIE,2011,,93,"['romance', 'drama', 'comedy']",GB,,tt1466054,7.2,2281
788,tm183039,Donald Glover: Weirdo,MOVIE,2012,,65,"['comedy', 'documentation']",US,,tt2345525,7.4,3511
789,tm160361,A Princess for Christmas,MOVIE,2011,PG,89,"['comedy', 'family', 'romance', 'drama']",GB,,tt1083448,6.3,8222
790,tm34331,Middle of Nowhere,MOVIE,2012,R,101,['drama'],US,,tt1211890,6.5,1818
791,tm182125,Zindagi Na Milegi Dobara,MOVIE,2011,PG,166,"['comedy', 'drama']",US,,tt1562872,8.1,75801
792,tm238681,Kung Fu Panda: Secrets of the Scroll,MOVIE,2012,G,23,['comedy'],US,,,,
793,tm72251,What About Dick?,MOVIE,2012,G,80,['comedy'],US,,,,
794,tm183547,Escape from Planet Earth,MOVIE,2012,PG,89,"['comedy', 'family', 'scifi', 'animation']",US,,tt0765446,5.8,25639
795,tm53625,Inventing David Geffen,MOVIE,2012,,120,['documentation'],US,,,,
796,tm53034,Sebastian Maniscalco: What's Wrong with People?,MOVIE,2012,,75,['comedy'],US,,tt2215489,8,1194
797,tm174190,Undefeated,MOVIE,2011,PG-13,113,"['documentation', 'sport']",GB,,tt1860355,7.7,7051
798,tm164353,Singham,MOVIE,2011,,143,"['drama', 'action', 'crime']",GB,,tt1948150,6.8,16473
799,ts81858,Larva,SHOW,2011,TV-G,2,"['comedy', 'family', 'animation', 'drama', 'horror', 'thriller']",US,5,tt6966158,7.1,582
800,tm165712,Tim Minchin and the Heritage Orchestra: Live at the Royal Albert Hall,MOVIE,2011,,146,"['comedy', 'music']",GB,,,,
801,ts158608,The Ultimate Braai Master,SHOW,2012,TV-PG,45,['reality'],US,4,tt3264864,8.2,31
802,ts215037,Minecraft: Story Mode,SHOW,2011,TV-PG,62,[],US,1,tt10498322,5.5,300
803,tm68436,Barfi!,MOVIE,2012,G,151,"['drama', 'comedy', 'romance']",US,,tt2082197,8.1,80643
804,ts39093,EastSiders,SHOW,2012,TV-MA,22,"['drama', 'comedy']",US,4,tt2558816,6.8,2723
805,ts26776,Smile PreCure!,SHOW,2012,TV-Y7,22,"['comedy', 'action', 'scifi', 'family', 'fantasy', 'animation']",US,2,tt2230557,6.1,388
806,tm52062,Mosquita y Mari,MOVIE,2012,,85,['drama'],US,,tt1978480,6.3,918
807,tm176111,The Great Magician,MOVIE,2011,,128,"['drama', 'comedy', 'romance']",US,,tt1869721,5.9,1741
808,ts33349,Robocar Poli,SHOW,2011,TV-Y,14,"['family', 'fantasy', 'animation', 'comedy']",GB,4,tt4763642,5.8,125
809,tm31739,Joan Rivers: Don't Start with Me,MOVIE,2012,R,68,['comedy'],GB,,tt2519318,6.6,408
810,tm170395,Sniper: Reloaded,MOVIE,2011,R,91,['thriller'],US,,,,
811,tm177258,Delhi Belly,MOVIE,2011,,102,"['comedy', 'action', 'crime', 'thriller']",GB,,tt1934231,7.6,29578
812,tm177044,Naruto Shippuden the Movie: Blood Prison,MOVIE,2011,PG-13,108,"['horror', 'thriller', 'animation', 'action', 'fantasy', 'comedy']",US,,tt1999167,7.1,5021
813,tm49451,Maria Bamford: The Special Special Special!,MOVIE,2012,,50,['comedy'],US,,tt2547430,7,567
814,ts191698,Little Baby Bum,SHOW,2011,TV-Y,5,"['animation', 'family', 'music']",US,4,tt10051854,6.4,94
815,tm54780,Tiger & Bunny: The Beginning,MOVIE,2012,PG,88,"['scifi', 'animation', 'action']",US,,tt2507174,6.7,216
816,tm176128,Don't Go Breaking My Heart,MOVIE,2011,,115,"['comedy', 'romance']",US,,tt1776143,6.5,1756
817,tm177958,Pyaar Ka Punchnama,MOVIE,2011,PG-13,149,"['romance', 'comedy', 'drama', 'european']",US,,tt1926313,7.7,21204
818,tm40860,Big Time Movie,MOVIE,2012,G,65,"['comedy', 'family', 'music']",US,,tt2163203,6.1,1936
819,ts19165,The American Bible Challenge,SHOW,2012,TV-G,43,['family'],GB,3,tt2246424,6.4,125
820,tm63368,A World Not Ours,MOVIE,2012,,93,"['documentation', 'history']",GB,,tt2233762,7.8,376
821,ts58528,Inside West Coast Customs,SHOW,2011,TV-PG,47,['reality'],US,8,tt8358972,7.4,42
822,tm183037,Don 2,MOVIE,2011,,139,"['action', 'thriller', 'crime', 'european']",GB,,tt1285241,7.1,52338
823,tm183176,A Second Chance,MOVIE,2011,,90,"['drama', 'family', 'sport']",US,,tt2150139,4.7,1018
824,tm37175,Jeff Dunham: Minding the Monsters,MOVIE,2012,PG-13,80,['comedy'],US,,tt2461736,7,1401
825,tm181856,Jeff Dunham: Controlled Chaos,MOVIE,2011,,90,"['comedy', 'documentation']",US,,tt2058636,7.4,2272
826,tm178106,Chillar Party,MOVIE,2011,G,140,"['drama', 'comedy', 'family']",US,,tt1841542,7.5,7686
827,tm175909,The Dirty Picture,MOVIE,2011,,144,"['drama', 'comedy']",US,,tt1954206,6.6,9522
828,tm74031,Kyaa Super Kool Hain Hum,MOVIE,2012,R,137,"['drama', 'comedy']",US,,tt2027138,5,3885
829,tm57610,Talaash,MOVIE,2012,,149,"['thriller', 'crime', 'fantasy', 'drama']",US,,tt1787988,7.3,41752
830,ts27875,Masha's tales,SHOW,2012,TV-Y,5,"['animation', 'family']",GB,2,tt3840498,6.4,89
831,ts6879,El Reemplazante,SHOW,2012,TV-MA,45,['drama'],GB,2,tt2488050,8.5,755
832,tm59289,Rowdy Rathore,MOVIE,2012,PG-13,143,"['crime', 'action', 'comedy']",US,,tt2077833,5.9,22243
833,tm53829,Blitz Patrollie,MOVIE,2012,,101,"['comedy', 'action', 'crime']",GB,,tt2336284,5.4,145
834,tm47171,OMG: Oh My God!,MOVIE,2012,G,125,"['fantasy', 'drama', 'comedy']",US,,tt2283748,8.1,57449
835,tm65765,6 Bullets,MOVIE,2012,R,115,"['thriller', 'drama', 'action', 'crime']",US,,tt1975249,6,14898
836,tm70528,Material,MOVIE,2012,,94,"['comedy', 'drama']",US,,tt3469008,7.3,950
837,tm161804,Toll Booth,MOVIE,2011,,96,['drama'],US,,tt1753866,6.4,4118
838,tm169128,An Elf's Story,MOVIE,2011,,24,"['fantasy', 'animation', 'family']",US,,tt2094761,5.2,504
839,ts39112,Justin Time,SHOW,2011,TV-Y,15,"['action', 'animation', 'family', 'comedy']",US,3,tt1759210,6,16
840,ts60663,The In-Laws,SHOW,2011,TV-14,44,"['family', 'drama']",US,1,tt12199688,,
841,tm630933,Without Gorky,MOVIE,2011,,58,['documentation'],GB,,tt1854593,6.6,97
842,tm174518,Bodyguard,MOVIE,2011,,134,"['drama', 'romance', 'action', 'comedy']",GB,,tt1729637,4.6,25592
843,tm180532,Shaitan,MOVIE,2011,PG-13,126,"['action', 'crime', 'thriller', 'drama']",US,,tt1836912,7.3,8414
844,tm35700,Paan Singh Tomar,MOVIE,2012,PG,135,"['drama', 'sport', 'thriller', 'action', 'crime']",GB,,tt1620933,8.2,35888
845,tm67444,Jim Gaffigan: Mr. Universe,MOVIE,2012,,77,['comedy'],US,,,,
846,tm57382,Kath & Kimderella,MOVIE,2012,,80,['comedy'],US,,tt1859607,5.3,1333
847,tm172883,Game,MOVIE,2011,PG,135,"['thriller', 'drama', 'action', 'crime', 'european']",US,,tt1772872,5.2,2316
848,tm164090,Lavell Crawford: Can a Brother Get Some Love?,MOVIE,2011,NC-17,90,"['comedy', 'documentation']",US,,tt2084872,6.9,230
849,tm71992,Grandmaster,MOVIE,2012,,130,"['thriller', 'action']",US,,tt2345561,6.9,2165
850,tm59372,Arjun: The Warrior Prince,MOVIE,2012,G,96,"['animation', 'action', 'drama']",US,,tt3758104,6.7,14
851,tm160021,A Beautiful Life,MOVIE,2011,,122,"['drama', 'romance']",US,,tt1935067,6.7,927
852,tm54371,Mugamoodi,MOVIE,2012,,162,['action'],GB,,tt2367996,5.1,1176
853,tm38013,Players,MOVIE,2012,,165,"['thriller', 'crime', 'action']",GB,,tt1784589,4.2,4490
854,tm39606,Tere Naal Love Ho Gaya,MOVIE,2012,PG,126,"['romance', 'drama', 'comedy']",US,,tt2130242,5.8,4359
855,tm53395,FRED 3: Camp Fred,MOVIE,2012,PG,81,"['comedy', 'family']",GB,,tt2395219,2,2625
856,tm66725,Kalakalappu,MOVIE,2012,G,149,['comedy'],US,,tt2262126,6.9,1342
857,ts167724,Meet the Adebanjos,SHOW,2012,TV-PG,25,['comedy'],US,3,tt2344781,7.6,76
858,tm48579,Katt Williams: Kattpacalypse,MOVIE,2012,R,60,['comedy'],US,,tt2370686,5.5,635
859,tm159593,No One Killed Jessica,MOVIE,2011,PG-13,136,"['crime', 'drama', 'thriller']",US,,tt1734110,7.2,11665
860,tm34746,Luv Shuv Tey Chicken Khurana,MOVIE,2012,PG,140,['comedy'],US,,tt2186933,6.6,3905
861,tm167241,Ragini MMS,MOVIE,2011,PG-13,93,"['horror', 'drama', 'thriller']",US,,tt1890513,5.1,2617
862,tm161632,Tom Papa: Live in New York City,MOVIE,2011,,57,['comedy'],US,,tt1910649,7.2,490
863,tm50798,10 jours en or,MOVIE,2012,,95,"['comedy', 'drama', 'european']",GB,,tt1729630,6,1003
864,tm31948,26 Years,MOVIE,2012,,135,"['thriller', 'crime', 'drama']",GB,,tt2551894,6.3,1178
865,tm179451,7 Khoon Maaf,MOVIE,2011,,148,"['thriller', 'comedy', 'drama']",US,,tt1629376,6.2,5919
866,tm162592,Asmaa,MOVIE,2011,,96,['drama'],GB,,tt1826603,8.1,4445
867,tm37573,"All's Well, Ends Well",MOVIE,2012,,118,['comedy'],US,,tt2051818,5.1,334
868,ts41114,The Oath,SHOW,2011,TV-14,44,['drama'],US,1,tt7131686,7.9,9
869,tm30278,Vettai,MOVIE,2012,,150,"['thriller', 'action']",US,,tt1956697,6,2433
870,tm33601,Tita Rahiba,MOVIE,2012,G,104,"['comedy', 'drama']",US,,tt2350736,5.2,700
871,tm48239,Ek Main Aur Ekk Tu,MOVIE,2012,PG,110,"['drama', 'comedy', 'romance']",US,,tt1703958,5.8,6754
872,tm56734,Last Flight to Abuja,MOVIE,2012,,81,"['action', 'thriller', 'drama']",US,,tt2287851,4.5,347
873,tm166810,Michael,MOVIE,2011,PG-13,97,"['thriller', 'drama']",US,,tt1754202,5.3,167
874,tm172353,Bbuddah Hoga Terra Baap,MOVIE,2011,PG-13,118,"['thriller', 'action', 'comedy', 'crime']",GB,,tt1869296,5.6,2884
875,tm169053,Shor in the City,MOVIE,2011,PG,107,"['drama', 'crime']",GB,,tt1916728,7.2,3708
876,tm166740,Chhota Bheem & Krishna in Mayanagari,MOVIE,2011,G,66,"['animation', 'action', 'fantasy']",US,,tt16235600,9,5
877,tm34142,Department,MOVIE,2012,R,141,"['thriller', 'action', 'crime']",GB,,tt2186731,3.2,1049
878,tm168751,Stray Bullet,MOVIE,2011,,80,['drama'],US,,tt1726871,6.3,363
879,tm38331,The Mistress,MOVIE,2012,PG-13,125,"['romance', 'drama']",US,,tt2389344,6.3,359
880,ts32460,Inborn Pair,SHOW,2011,TV-14,43,"['drama', 'comedy']",US,1,tt6357282,7.1,108
881,tm98735,X Large,MOVIE,2011,,135,[],US,,,,
882,tm44615,Ferrari Ki Sawaari,MOVIE,2012,G,140,"['comedy', 'family', 'sport', 'drama']",US,,tt2122340,6.4,5411
883,tm182026,Zokkomon,MOVIE,2011,PG,109,"['scifi', 'fantasy', 'action', 'family']",US,,tt1605790,3.9,407
884,ts32561,Office Girls,SHOW,2011,TV-14,46,"['drama', 'comedy', 'romance']",US,1,tt4381290,6.9,140
885,tm529723,Chhota Bheem and the Broken Amulet,MOVIE,2012,,63,['animation'],GB,,tt6417816,7.5,16
886,tm60213,One More Try,MOVIE,2012,,100,['drama'],GB,,tt2590280,5.9,202
887,tm70652,Thaandavam,MOVIE,2012,,167,"['action', 'thriller']",US,,tt5249376,6.1,2034
888,tm42306,Aiyyaa,MOVIE,2012,G,146,"['comedy', 'romance']",GB,,tt2255934,4.3,1871
889,tm53360,Blood Money,MOVIE,2012,PG,110,"['drama', 'thriller', 'action', 'crime']",US,,tt2246595,5.1,1533
890,tm69915,Heroine,MOVIE,2012,,140,['drama'],US,,tt1949548,5,4312
891,tm29400,Bwakaw,MOVIE,2012,,104,"['drama', 'comedy']",US,,tt2244376,7.1,296
892,ts69208,"Love, Now",SHOW,2012,TV-Y,45,"['drama', 'comedy']",US,1,tt6273116,7.6,116
893,tm946846,Taxi Ballad,MOVIE,2012,,93,['drama'],US,,,,
894,tm339197,Chota Bheem Aur Ganesh in the Amazing Odyssey,MOVIE,2012,G,65,['animation'],US,,tt6356352,7.8,12
895,tm34646,Sisterakas,MOVIE,2012,,110,"['drama', 'comedy']",US,,tt2590214,5.2,286
896,ts99814,Masameer,SHOW,2011,TV-MA,0,"['comedy', 'animation']",GB,1,tt6298258,8.2,677
897,tm200838,Chhota Bheem In Dholakpur to Kathmandu,MOVIE,2012,G,70,['animation'],GB,,tt6442774,7.8,41
898,tm481620,The Rise of Kirmada,MOVIE,2012,G,68,['animation'],US,,tt6543070,8,53
899,tm57256,Husbands in Goa,MOVIE,2012,,150,['comedy'],GB,,tt2407826,3.8,278
900,ts44064,Drunken to Love You,SHOW,2011,TV-14,46,"['comedy', 'drama', 'romance']",US,1,tt2661520,6.5,114
901,tm172211,Question Mark,MOVIE,2011,,102,['drama'],US,,tt1979169,7,254
902,ts128422,Takki,SHOW,2012,,17,['drama'],US,3,tt6052432,6.5,250
903,tm165932,Muran,MOVIE,2011,,134,"['thriller', 'action']",US,,tt2053397,6.3,292
904,tm172504,"Darling, Something's Wrong with Your Head",MOVIE,2011,,78,"['drama', 'romance', 'war', 'european']",US,,tt1670646,6.7,129
905,tm224577,Phone Swap,MOVIE,2012,,111,"['comedy', 'romance']",US,,tt2198109,6.4,170
906,tm1077038,Chhota Bheem: Journey to Petra,MOVIE,2011,G,67,['animation'],US,,tt6543194,,
907,tm481509,Chhota Bheem Master of Shaolin,MOVIE,2011,G,75,['animation'],GB,,tt6442670,6.3,112
908,tm159623,No Other Woman,MOVIE,2011,,104,"['drama', 'thriller', 'romance']",GB,,tt2057445,5.9,309
909,ts39465,Yours Fatefully,SHOW,2012,TV-14,44,"['drama', 'comedy', 'romance']",US,1,tt7131690,6.8,14
910,tm51412,Moshe Kasher: Live in Oakland,MOVIE,2012,,60,['comedy'],GB,,tt2229301,6.7,330
911,tm235979,My Friend Pinto,MOVIE,2011,PG,115,"['comedy', 'drama', 'crime']",US,,tt1512220,5.3,391
912,tm361958,The Mirror Boy,MOVIE,2011,,84,"['fantasy', 'drama']",US,,tt1730705,4.9,138
913,ts37864,The Glamorous Imperial Concubine,SHOW,2011,TV-PG,47,"['drama', 'romance', 'history']",US,1,tt2272555,7,142
914,tm181366,Here Comes the Rain,MOVIE,2011,,100,['drama'],US,,tt2091312,6.3,63
915,ts20837,Outlander,SHOW,2014,TV-MA,60,"['scifi', 'drama', 'fantasy', 'romance']",US,6,tt3006802,8.4,152435
916,ts20110,Peaky Blinders,SHOW,2013,TV-MA,58,"['drama', 'crime', 'european']",US,6,tt2442560,8.8,485506
917,ts20682,Attack on Titan,SHOW,2013,TV-MA,24,"['scifi', 'action', 'drama', 'fantasy', 'horror', 'animation']",US,4,tt2560140,9,325381
918,ts1639,The Blacklist,SHOW,2013,TV-14,43,"['drama', 'crime', 'thriller']",GB,9,tt2741602,8,238138
919,ts20351,Married at First Sight,SHOW,2014,TV-PG,64,"['reality', 'european']",GB,14,tt3868860,6.1,1975
920,tm140389,Paddington,MOVIE,2014,PG,96,"['comedy', 'animation', 'family', 'fantasy', 'european']",US,,tt1109624,7.2,111092
921,ts11188,The Flash,SHOW,2014,TV-14,42,"['scifi', 'drama', 'action']",GB,8,tt3107288,7.6,336888
922,tm151663,Nightcrawler,MOVIE,2014,R,118,"['crime', 'thriller', 'drama']",US,,tt2872718,7.8,523686
923,ts20292,Gotham,SHOW,2014,TV-14,43,"['scifi', 'action', 'crime', 'drama', 'thriller']",US,5,tt3749900,7.8,226081
924,ts16045,Are You The One?,SHOW,2014,TV-14,41,['reality'],US,8,tt3484274,6.5,2450
925,tm169422,Her,MOVIE,2013,R,126,"['drama', 'romance', 'scifi']",US,,tt1798709,8,586679
926,tm169719,42,MOVIE,2013,PG-13,128,"['drama', 'sport']",US,,tt0453562,7.5,93314
927,tm140877,The Imitation Game,MOVIE,2014,PG-13,113,"['thriller', 'drama', 'war']",US,,tt2084970,8,748654
928,tm171042,The Call,MOVIE,2013,R,94,"['crime', 'thriller', 'drama', 'horror', 'european']",US,,tt1911644,6.7,120475
929,ts8146,The 100,SHOW,2014,TV-14,42,"['drama', 'action', 'scifi']",US,7,tt2661044,7.6,242221
930,tm148147,Big Eyes,MOVIE,2014,PG-13,106,"['drama', 'documentation', 'crime', 'romance']",GB,,tt1126590,7.2,51
931,ts21374,How to Get Away with Murder,SHOW,2014,TV-14,43,"['drama', 'thriller', 'crime']",GB,6,tt3205802,8.1,146712
932,tm183523,Oldboy,MOVIE,2013,R,104,"['thriller', 'action', 'drama']",US,,tt1321511,5.7,75015
933,tm176864,Rush,MOVIE,2013,R,123,"['drama', 'action', 'sport', 'european']",GB,,tt1979320,8.1,465254
934,ts20248,Reign,SHOW,2013,TV-14,42,"['drama', 'fantasy']",US,4,tt2710394,7.5,47751
935,tm134967,How to Train Your Dragon 2,MOVIE,2014,PG,102,"['fantasy', 'comedy', 'family', 'animation', 'action']",US,,tt1646971,7.8,327565
936,tm143227,Begin Again,MOVIE,2013,R,104,"['comedy', 'music', 'romance', 'drama']",US,,tt1980929,7.4,154049
937,tm160621,The Conjuring,MOVIE,2013,R,107,"['thriller', 'horror']",US,,tt1457767,7.5,491048
938,tm180572,Insidious: Chapter 2,MOVIE,2013,PG-13,106,"['thriller', 'horror']",US,,tt2226417,6.5,167549
939,ts14583,BoJack Horseman,SHOW,2014,TV-MA,26,"['drama', 'comedy', 'animation']",US,6,tt3398228,8.8,143584
940,ts6,House of Cards,SHOW,2013,TV-MA,52,['drama'],US,6,tt1856010,8.7,494092
941,ts20108,Henry Danger,SHOW,2014,TV-G,24,"['scifi', 'action', 'comedy', 'family']",GB,5,tt3596174,5.6,5245
942,tm148671,A Walk Among the Tombstones,MOVIE,2014,R,113,"['drama', 'thriller', 'action', 'crime']",GB,,tt0365907,6.5,120389
943,tm182429,Olympus Has Fallen,MOVIE,2013,R,119,"['thriller', 'action', 'drama']",US,,tt2302755,6.5,272334
944,tm153284,The Giver,MOVIE,2014,PG-13,97,"['drama', 'scifi', 'romance', 'thriller']",GB,,tt0435651,6.4,118117
945,ts20823,Orange Is the New Black,SHOW,2013,TV-MA,59,"['drama', 'comedy', 'crime']",US,7,tt2372162,8.1,295591
946,ts20824,The Originals,SHOW,2013,TV-14,43,"['scifi', 'drama', 'fantasy', 'horror']",US,5,tt2632424,8.3,131574
947,ts21367,Jane the Virgin,SHOW,2014,TV-14,42,"['drama', 'comedy']",US,5,tt3566726,7.8,46286
948,tm151807,Creep,MOVIE,2014,R,77,"['horror', 'thriller']",US,,tt2428170,6.3,52233
